tweet,label
Boğaziçi Üniversitesi - Bilgisayar Mühendisliği tşkrlr,1
"Boğaziçi Üniversitesi'nde şerefsizliğe böyle cevap verilmiş,  emeği geçenlerin eline sağlık. .. pic.twitter.com/hnQ2mAzSZp",1
Bir Boğaziçi li kolay yetişmiyor  @ugursamuk,1
İş birliği ilişkilerimizi  s ü r d ü r d ü ğ ü m ü z  Irak Fallujah Üniversitesi ile Mevlana Değişim Programı Protokolünü imzalad👏,1
"Boğaziçi Üniversitesi ve Ayvalık Belediyesi arasında yaptığı sosyal sorumluluk projelerini tebrik ediyor, destekliyoruz!!! #SosyalSorumluluk",1
@emirgokcen Evet inanamadım çok şeker👍🏼🙏🏼☺️ Boğaziçi Üni'de Çince hocasıymış. Artık çince de öğrenirim☺️👍🏼 bir o kalmıştı☺️☺️,1
Öğrencilere rağmen açtığınız Boğaziçi Üni.şubeniz kapanmış :) @StarbucksTR (31Mayıs2013'te biber gazının ortasında yüzüme kapıyı kapadınız),1
Öylesine tercih yapmıştım yine kazanmışım.keşke bogaziçi falan yazsaydım:),1
"Bişeylere emek vermek çok yorucu keşke doğuştan 3,5 senelik ilişkim, enstrüman çalma yetim, boğaziçi diplomam ve zirvede bi kariyerim olsa.",1
Boğaziçi Üniversitesi derim susarım hepimiz aşık olduk,1
"Hayaller Boğaziçi,hayatlar haftaiçi 😂",1
@pancakedostum ah dostum <3 boğaziçi bilkent ya da koç inşallah,1
@cumhuriyetgzt Sozde Bogazici mezunu bi one minute diyememis mi? @YurterOzcan,1
Puanlari tutuyorsa Bogazici iyi bir alternatif tabii.  ODTU de.,1
"@unsalim boğaziçi gerçekten çok mükemmel bi okul :) artık seçmelilerimi psikolojiden alır bağrıma taş basarım hocam, inşallah bi olsun da :)",1
"@sirinhoca bilgisayar ogretmenligi bolumu okuyup yazilim ile ilgili calisabilirmiyiz ozelde, bogazici odtü gibi iyi yerler tutuyo benim",1
"Boğaziçi Üniversitesi Kadın Voleybol Takımı finalde! Takım, Üniversitelerarası 2. Lig finalini yarın saat 12.15'te Kilyos'ta oynayacak.",1
@unsalim gençler ne kadar şanslı. Bizim zamanımızda sakallı bir rehber vardı ona kalsa ben boğaziçi pdr ye gırecektım.,1
Sevgili Boğaziçi Üniversitesi gecikmeli de olsa bu akşam beni çok mutlu etti =)) Sevgiyle kalın,1
"Hayaller Boğaziçi,hayatlar Mardin Artuklu Üniversitesi...",1
@coskununyeri eğitim diye birşey yokkomşunun kızını geçip benimki de Boğaziçi kazandı demek isteyen 3Eyi tatmin etmek için verilen yarış var,1
"Türk eğitmenlerimiz Robert Kolej, Boğaziçi Üniversitesi gibi okulların mezunlarıdır. Tecrübeli ve iletişim seviyeleri yüksektir.",1
"@mutlulugaic Tamam belki sol bobregim değil ama bi Koç,Boğaziçi için yapamayacağim fedakarlık yok arkadaşlar",1
@fragilegun @imsadbutfab bence boğaziçi kazancaz hepimiz böyle 💞,1
Bu sene sinava girsem bogazici olurdu herhalde bu ne len lys4 u daha kolay soramadiniz mi,1
"Öğrenciler sansürü sepetliyor #Nymphomaniac bugün 19.00 ODTÜ, İTÜ ve 17.30 Boğaziçi Üniversitesi'nde!",1
İstanbul Üniversitesi kaledir #İstanbulÜniversitesi#düzenbazTKG,1
Dünya sıralamasına göre 199. sıradan Türkiye'nin en iyi birinci üniversitesi  Boğaziçi Üniversitesi #şimdiokonuşuyor,1
Nasıl boğaziçi de okuyor bu gerizekalı sinir krizi geçirdim,1
#oshradyo neyse boğaziçi düşünmüyordum zaten 😎 (züğürt tesellisi),1
200'e yakın üniversite var ama benim aradığım detaylar sadece Boğaziçi Üniversitesi ve Muğla Sıtkı Koçman Üniversitesi'nde çıktı,1
Adam Boğaziçi Üniversitesine girmek için dualar ediyor ama kazanıp okuyunca Ateist oluyor amk çok değişik bir milletiz,1
Oooo güzelmişş💃Boğaziçi Üniversitesinde okuyordun dimii??,1
ODTÜ makina taban puanı 481 iken Boğaziçi makinanın 515 hdıdbskbfkddHangisi teknik üni hangisi normal belli değil :D,1
@kahremane @cnbrkrl @aydinemanet haydaaa emre biz seni boğaziçi'nde sanıyoduk sen baya bayburt üniversitesi fan club çıktın,1
@Mbaydere7 koca Boğaziçi Üniversitesi sadece bu adam ve Erdoğan nefreti ile medyada öne çıkıyor ise bu genelleme ötesi bir durum demektir,1
CBL 2017-2018 Seri B Play-Off 1. Tur Maçı / Beykent Üniversitesi : 51-Otokoç Otomotiv : 35 @BeykentUnv,1
bogazici universitesi soma arastirma grubu en kapsamli soma arastirmasini  tamamladı ve bugün açıkladı..#hersey'de @cnnturkcom,1
Boğaziçi İslam Araştırmaları nun Boğaziçi Universitesi Güney Kampüste verdiği iftardayiz... Rabbim razı olsun...,1
Bilkent o yüzden Bilkent.. 🤪,1
"Gençlerimiz Boğaziçi,ODTÜ vb ülkenin en iyi üniversitelerine girmek için yırtınırken, haybeden sınavsız alınan ihvancıları daha saymıyorum.",1
"@unsalim hocam tmyim, sözelle işim yok ama yarın sınava giricem, çıkışta ""ne kolaydı ya boğaziçi tarih geliyo"" dicem, veliler kıl olsun..",1
160basamak çıkış 160basamak iniş.Obeziteyle mücadele için Mimar Sinan Üniversitesi'nden yeni eylem. 😔,1
Boğaziçi Üniversitesi için Allah katında nereye başvuruyoruz ?,1
Boğaziçi Üniversitesi sinema salonu hazır ne demek Bizde langırt yok hımısına,1
"Times Higher Education'ın 2015 gelişen ülkeler üniversiteler sıralamasında ODTÜ 3., Boğaziçi Üniversitesi 7., İTÜ 8. oldu. Üçüne de bravo...",1
Boğaziçi Ünv. İşletme Lisans programının İK Dersi'ni vermeye başladım. Gerçek İK gündemi ile çok başarılı bir ders olacak inşallah @yoduman,1
Lise sondakiler;BU ZAMANLAR: Ekonomi Yaşar mı saçmalama BoğaziçiYGS AFTER: En kötü Ekonomi YaşarLYS AFTER: ALLAHIM NOLUR YAŞAR EKO %50,1
"@_nbc_ , Nuri Bilge Ceylan'i kutluyorum. 32 yil ders verdigim Bogazici Universitesi mezunu olmasi benim icin ayrica gurur kaynagi",1
@seniolanyenilgi ben bu adama sinirlenmiyorum bile..bu kadar ciddiye alınmasına şaşırıyorum..sanırım Boğaziçi etiketi sözkonusu..,1
#OKULdediğin boğaziçi Üniversitesi yöneylem araştırma klübü,1
@agoktas_ @VahdetOzkocak @ogesendika @ogedernek Anadolu cocuklari bundan boyle ODTU Bogazici Ist.Univ HU ye girmeyi ancak hayal edebilir.,1
gunluk 26 soruyla bogazici bile kazanirim olm,1
"Hem oyunculuk yaptı,hem de Boğaziçi'ni bitirdi😏💎 #FahriyeEvcen pic.twitter.com/bEVv7JGj40",1
@SirAleks_ @filiz_filizce erdoğan boğaziçi üniversitesinin önünden geçmiş olsa biraz kültür bulaşırdı,1
Boğaziçi üniversitesi yürüyüşte bravo sizeee,1
@ddonikyan ben mesela suan tercihe bogazici ing ogretmenligi yazabiliom demekki bogazici baska dili de kabul edio marmara olmadi ama,1
Sevgili Boğaziçi Üniversitesi Registration sistemi =)) Derslerimi sağsağlim ve az stresle ekleyip onaya gönderme sağlandığı için teşekkürler,1
"@KartacaLi_ Ve Boğaziçi Üniversitesi muhteşem ""entellektüel ""etkinliklere devam eder.7-14 Ocak Alberto Manguel.Borges suları.ne olsun daha",1
Türkiye'de Sabancı dışında üniversite yoktur. Biraz da Bogazici,1
Zombi müdürün maceralarında bugün: Taze beyin için Boğaziçi Üniversitesi'ne geldim. Om nom nom nom...,1
Boğaziçi Üniversitesi günleri unutma ne mümkün.Ahh hey gidi günleri!!! Her sabah başka bir camii.....,1
Serkan Boğaziçi Üniversitesi Uluslararası İlişkileri dereceyle bitirdiğini kanıtladı.,1
Hayaller Boğaziçi hayatlar Çukurova olursa kellemi keserim,1
Boğaziçi Üniversitesi'nde eşitsizlik ve adaletsizlik için dayanışma var. Ve tabi kapıda toma ve polis ordusu😁,1
"""Boğaziçi: Türkiye'nin en iyi üniversitesidir. Fakat akp yüzünden yakından rezalet bir hal alacaktır. En iyisi Kanada'ya göçeyim ben.""",1
@eyupkeyif cocugun annesi odtu babasi bogazici bilgisayar mezunu cok bisi degil bence...,1
En çok da Boğaziçi'ni kazanan oda arkadaşıma sevindim 💕,1
@sduogrencisi32 herkes Boğaziçi'ni kazandı da polis zoruyla Isparta'ya geldiler...,1
Boğaziçi üniversitesinin arazisi de güzelmiş!,1
Lysden aldigim puan Bogazici Universitesi Psikoloji bolumunu yazmama engel mi tabikide degiiill assdghhjj,1
Geçen dedemle konuşurken benim torunum Boğaziçi kazanacak dedi eee yemek yemeyi seviyoruz olsun o kadar hshsjdkjfk,1
Neyse gidip test kitabını önüme açıp story atayım belki boğaziçi tıp tutar,1
Şu aralar tek düşünebildiğim Boğaziçi'nin mükemmel olduğu,1
Hangi üni olursa işte deü olur boğaziçi olur yaparız yani fulleriz,1
Boğaziçi üniversitesine gidip çiçek tohumları koparıp ceketin cebine koymak,1
@ceyhunyilmaz ın oldukça eğlenceli sunumuyla Boğaziçi Bilişim Ödülleri :) #BBO15 #compec,1
#DuymakİstediğimSöz Sen Boğaziçi Üniversite sinin kazanmışsın lan (Bayat hayal ya la),1
Çok şeyapmayın 7 yıldır boğaziçi psikoloji istiyormuşum giremezsem hayatımın trolü olacak,1
14 Temmuz'da Boğaziçi Üniversitesi'nden bilgi almak için Istanbul'a gitmeyi düşünüyorum. Çok çılgınımdır,1
Surveye çalistiğim kadar ygs ye çalissaydim Boğazici Üniversitesini kazanirdim lan,1
boğaziçi üniversitesi cıktı biz hiç övünüyoz mu,1
"Sizi Galatasaray Üniversitesi Sinema Kulübü olarak biz ağırlasak mesela; hayat bayram olsa, insanlar el ele tutuşsa?",1
Kocatepe üniversitesi yemekhanesinde haftalık sadece ve sadece 10₺,1
Offf boğaziçi üniversitesi pantolonun paçasını kıvırma ve babet çorabı bölümünü tutturmuşum,1
Holdlarsan holdlanirsin this is bogazici yani,1
yemin ederim boğaziçi kazansam bu kadar sevinmezdim pic.twitter.com/yuiPHfT9r4,1
Boğaziçi Üniversitesi Türkçeye uygun ergonomik klavye geliştirdi: E Klavye.,1
#benimicin28subat Boğaziçi'nden mezun olup iş bulamamaktı... Bulsan da hor ve hakir görülmendi.,1
#zamanigeldi diyen pırıl pırıl arkadaşlarla Boğaziçi Üniversitesi'nde keyifli bir söyleşi yaptık #herseyseninlebaslar dedik 👍,1
boğaziçi üniversitesinin kokusunu özlemişim,1
@ipkdmn hayaller bogazici hayatlar sütçü imam 💁,1
Hayaller Boğaziçi İşletme hayatlar İAÜ Ekonomi ve Finans AQ,1
@EfeTugberk ulay vay beee boğaziçi bir davarı ne hale getirdi,1
Annem 2 senedir Boğaziçi Üniversitesi Hukuk Fakültesi'ni kazanmam için dua ediyor ama üniversitede hukuk yok. Açıkta kaldım galiba.,1
Beni Yılın Spor Yorumcusu ödülüne layık gören Boğaziçi Üniversitesi öğrencilerine teşekkür ederim. pic.twitter.com/gj17sLxAHG,1
İstanbul'da iseniz fırsat buldukça Boğaziçi Üniversitesi'nde düzenlenen İklim Forumu'na gidin,1
Geçen sene kendine yapsaydın bu programı şimdi Boğaziçi mi İTÜ mü....,1
@asli_bucak @kenan_kiran Hemde TR nin en iyi üniversitelerinden birisi Boğaziçi şaka gibi-:),1
Okulum Boğaziçi değil diye benimle konuşmadı resmen zekasını yediğim,1
Proud to be graduates of Boğaziçi University @UniBogazici @goncakdemir pic.twitter.com/lGHDLMOXtj,1
Boğaziçi Üniversitesi..Mükemmellik onun diğer adı...,1
Boğaziçi terk Cem yılmaz. Mezun Ahmet Hoca. Düşündüm de keşke bitirseymişim okulu.,1
O Ses Türkiye'de Gökhan ve Hakan'ın takımında yarışan Emre şampiyon oldu sanki çocuğum boğaziçi'ni kazandı 😄 böyle temiz çocuklar yetişsin🙏,1
Tabi insan Boğaziçi mezunu olunca başka oluyor,1
@SedefKabas boğaziçi nden  mi seçecekti ki? kendi şaibeli diplomalıyken,1
"Facebook profillerinde ""Boğaziçi Üniversitesi"" yazısını görünce içim cız etmiyor değil. Ah o bi yanlışı yapmayacaktın Taner..",1
Erguvan demek Boğaziçi Üniversitesi demek. Bahar bize de gelmiş...,1
Bi sınava girdim tercih yapcaktım hatta Boğaziçi yazcaktım ama unuttum o sınav neydi LAN ? ÖSYM saolsun 😡😡😡,1
Heryer bina beton taş ağaç kalmadı gördüğüm ağaçlar bi Boğaziçi Üniversitesi'nde var bi de bi kaç ormanlık alan kalmış yok böyle birşey,1
ODTÜ'mü Boğaziçi Üniversitesi mi diye sorsak?#anket #anketor #ODTU #bogazici #universite,1
@Biyikbay hayalimde ki bölüm boğaziçi hukuk,1
@odatv boğaziçi mezununa nazire boğaz dışında filo sahibi olmaktır.,1
@utkucb bogazici universitesi kampusunde sinemaya gittim gece de baska kampusunde bira ictim. Amen,1
Bugun de Bogazici Universitesi'nden Ortakoy'e gunes gozluklerimizlen yuruduk cok sukur.,1
@akascent beni de alsanız ya lan hem bak boğaziçi mezunu mühendisler hep iş dünyasına giriyomuşmuş,1
#DershaneyleGelenADALET olmasaydı köylü çocukları boğaziçi Üniversitesi ne değil dağda olurdu,1
@madamcokamacli kzm slk mısn Boğaziçi işletme diyorom,1
"Odtu ile ilgili bir story atmıstım.Teyzem az evvel dedi ki  ""Mucize deyil iztednmi olur. """,1
Kaç saattir Boğaziçi Üniversitesi'ne bakıp umutsuzluğuma umutsuzluk katıyorum..Sevgiler arkadaşlar..,1
@mavigozlugey @liselihomo Hakkari Üniversitesi ile Boğaziçi Üniversitesi arasındaki boşluktasın.Hadi dersinin başına 😉😁😂,1
hayaller boğaziçi hayatlar van yüzüncü yıl üniversitesi,1
@alperensari boğaziçi üniversitesi. Kız azmetmiş başarmış. Ha yine evlenmem o ayrı!,1
@nesemirr mekan mühim. Bugün olsa boğaziçi'nde okurdum. En ufak şüphem yok.,1
"Hayaller Boğaziçi Üniveristesi, Hayatlar Esenyurt Üniversitesi..",1
En iyiler yine Boğaziçi Üniversitesi'ni tercih etti! pic.twitter.com/XB7Wmf1n4d,1
Boğaziçi Üniversitesi Endüstri Mühendisliğince yürütülen çalışmalar kapsamında Türkçe'ye uygun E klavye geliştirildi pic.twitter.com/svoV2UzujZ,1
Hey istanbul ne kadar güzelsin Boğaziçi Üniversitesi beyazlar altında... pic.twitter.com/W39KfwoqId,1
Boğaziçi Üniversitesi'ne git...Okuduğun branşın en iyisi ol..Oku...Oku.......Ülkene faydalı ol..,1
@Ecemm_y oğlum dönem taşaklı. Cidden 33 boğaziçi var kaç diş var bakmadım daha,1
Boğaziçi Mezunuymuş la bi sie 😂 pic.twitter.com/fW9J7hcxat,1
@gkn_sari Boğaziçi Üniversitesi Makine Mühendisliği mezunu.Buradanda yürüyebilirmiş asılnda :D,1
Türk gençliği vatan mücadelesi veren Mehmetçiğimiz için üniversitelerde ayağa kalkıyor!Boğaziçi Üniversitesi'nin vatansever öğrencilerinden ABD'nin kara gücü PKK'ya karşı vatan savaşı veren Mehmetçiğe bin selam! pic.twitter.com/rz7m3UZzcy,1
Bugün 5 yıllık Boğaziçi Üniversitesi lisans hayatımdaki son derse gittim. Koca bir devir bitti. Buruk bir sevinç var içimde 😔,1
Sana karşı kıyıdan baktım ey aziz Boğaziçi Üniversitesi. pic.twitter.com/BeaFnylJuG,1
i love tu but bogazici sounds/looks/feels like heaven on urf,1
"Odtü,İtü,Hacettepe,Boğaziçi cok hojdır ama benane",1
@sametdgn1 boğaziçi'nde prof olan bile var,1
"+ Endeksi sıralamasında birinci 88,40 puan ile Sabancı Üniversitesi, ikinci 85,96 puanla ODTÜ ve üçüncü 79,66 puanla Boğaziçi Üniversitesi",1
Oxford Üniversitesi bu yıl kadın öğrenci sayısının erkekleri geçmesiyle tarihinde bir ilke imza attı.,1
@ciftler76 Ödtü boğaziçi değilse saylanmaz sizin diploma abiÜzgünüm etik böle :),1
Mesela ben Boğaziçi Üniversitesi'nde okusam okulu manzarası için bile uzatabilirdim.,1
Boğaziçi'nde kedi varsa bizde de tilki var,1
@esatreis cok derin analizler yapiyorsun kuzum sen nerden mezunsun. Harvard ? Rice? Bogazici ? Ufkum aciliyor seni okuyunca,1
"Sınava 3 ay kalmamış, annem gelmiş Boğaziçi diyor. İlk bine giren nasıl giriyor diyor. Annecim, iyi misin ya?",1
Boğaziçi mezunlarının iş kaygısı olmuyor diyorlardı: Külliyen yalan. sabah 8 akşam 5 işe gidecek olmanın kaygısı beni bitiriyor,1
Tüh lan boğaziçi hayallerim suya düştü. Belkide hayırlısı oldu egodan ölebilirdim portre çizdircektim kazansaydım asdfghjklşi,1
"...değerlendirmede1. Massachusetts Teknoloji Ens. ilk 500’de Türk üni. den Bilkent, ODTÜ, Boğaziçi, Sabancı Koç Üniversitesi bulunuyor",1
"TürkTelekom, Boğaziçi Üniversitesi Görme Engelliler Teknoloji Lab.(GETEM) işb.Türkiye'nin ilk telefon kütüphanesini oluşturulu.@Turk_Telekom",1
bogazici gastronomi kulubune yazilmayi bogazicini kazanmaktan daha cok istiyorum,1
'Yani hocam kusura bakmayın biz Boğaziçi Üniversitesi mezunu olunca başka bir şey olunur diye düşünürdük. Sizin neden olmadı? ',1
@Ladyimam O Boğaziçi'ni kazanmıştı ablası...Örümcek kafalı diye almamışlar!,1
Simdi yarin 440 falan yapsam asagi yukari 7 8 bin olur okul puanini koy 10bine gerilerim lysde mat geo fullesem gene bogazici pc olmuyo :(,1
Besteyi Boğaziçi'ni kazandım diye kandırdım mutluyum,1
Trafik sorununu Boğaziçi Üniversitesi çözecekmiş.. Nasıl mı? Sensörle.. :)),1
@cansugnc_ hayır hiç de uç fikir değil. Boğaziçi dinamik bir okuldur,1
@boun_otk bekle beni boğaziçi ben geliyorum,1
Boğaziçi Üniversitesi Ekonomi Bölümü'nü #dershaneylekazandım. ÖğretmenOdurki öğrencilerine disiplinli çalışmayı öğretir.,1
@unsalim hocam boğaziçi için seneye kalmayı düşünüyorum kalıp kalmama konusunda kararsızım bi yönlendirseniz,1
Ne kadarda boğaziçi felsefe kazancak bir çocuk 😎😎 @sevgikarabuluut,1
Bircok ceviriyi Turkceye kazandiran Bogazici Universitesi'den Burak Sezgin @mbsezgin pek yakinda yine bizlerle.,1
Kiz Bogazici Universitesi polari giymis diye etmedigim laf kalmadi halbuki ben olsam afisle gezerdim,1
sırf Boğaziçi Üniversitesi Güney Kampüsünde okumak için örgün eğitime geri dönme kararı veriyorum galiba,1
"@omerantalyali ""Hocam ölü yıkamayı biliyor musunuz?"" diye sormadılar mı okulun adını söyleyince? Ha Boğaziçi mezununa sormuyorlar onu di mi?",1
bu saatte denemeye başlicam boğaziçi gelmezse çok darılırım,1
"boğaziçi üniversitesi çok güzel bir yer ya, resmen başka bir ülke gibi",1
#keşkeşuan boğaziçi üniversitesi güney kampüste peteklerin önündeki banklarda kız arkadaşımla sarılarak uyusam ve sabaha öyle uyansak...,1
Hayaller Boğaziçi hayatlar Nişantaşı Üniversitesi yani,1
"@zinderud halbuki Boğaziçi Üniversitesi'nin alamet-i farikalarından olan ""marka satış stratejisinin"" devreye girdiğini düşünüp sevinmiştim",1
survivor da gönüllüler kazandığında boğaziçi ni kazanmış kadar seviniyorum,1
"Akşam Boğaziçi Üniversitesi'nde 1907 Ünifeb'in çok anlamlı bir org.u var.Kokuşmuş düzende,genç arkadaşların değerlere sarılması büyük keyif.",1
Küçük kardeşim Gevaşta kort tenisi oynadığını söyledi ben yok daha neler ben boğaziçi'nde oynamadım sen Gevaşta oynuyorsun tebrikler dedim;),1
Berkay : Dersane bizi Boğaziçi Üniversitesi'ne götürüyor. Tayfun : Fem bizi götürse götürse Cuma namazına götürür amk . Asdghsjkchkjkkpsv,1
@demetsabanci Boğaziçi Üniversitesi ve Galatasaray Üniversitesi manzaraları da sıralamada en önlerde olmalı!.,1
@geroniiimoo öğrenci kalitesi farkı yasiyosun resmen. Bir Bogazici bir de osmangazi. Üzülüyorum,1
Pazartesi boğaziçi güney kampüsün çimlerine yatıp fen-edebiyat fakültesinden zeki ve kültürlü beyleri keseyim de keyfim yerine gelsin.,1
Galatasaray Lisesi ve Boğaziçi Üniversitesi maşallah bu nasıl bir yazar öyle ;));)) #UygarŞirin pic.twitter.com/9vlwgDrhHd,1
"Tercih zamanı umarım en büyük derdim""İlk sıraya Boğaziçi Siy B.ve Ulus.İlişkiler mi yazsam yoksaAnkara Hukuk mu yazsam?""olur.Hayali güzel be",1
Yine test önümde ama televizyon izliyorum bekle beni boğaziçi :'),1
Allam Boğaziçi amin.,1
"Çınara bende çok şey istiyorum ama olmuyo dedikten sonra ekinin ""boğaziçi ve kanada"" demesi 😒😒",1
ilkokulda derslerde yarıştığım tipler boğaziçi okuyor ben de 5. senemde bitse bari diye saüde takılıyorum.Hayattaki tek pişmanlığım.,1
